data_counter,unix_time,year,month,day,hour,minute,second,timezone,volume,Stefanik,Noem,TimScott,Ramaswamy,Haley,Lake,Donalds,DeSantis,Kennedy,Carson,Vance
52359,1711667954,2024,3,28,19,19,14,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52360,1711668055,2024,3,28,19,20,55,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52361,1711668144,2024,3,28,19,22,24,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52362,1711668233,2024,3,28,19,23,53,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52363,1711668327,2024,3,28,19,25,27,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52364,1711668416,2024,3,28,19,26,56,EDT,574078,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52365,1711668513,2024,3,28,19,28,33,EDT,574081,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52366,1711668618,2024,3,28,19,30,18,EDT,574086,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52367,1711668710,2024,3,28,19,31,50,EDT,574086,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52368,1711668811,2024,3,28,19,33,31,EDT,574086,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52369,1711668897,2024,3,28,19,34,57,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52370,1711668988,2024,3,28,19,36,28,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52371,1711669076,2024,3,28,19,37,56,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
52372,1711669165,2024,3,28,19,39,25,EDT,574088,0.0513,0.075,0.1476,0.0271,0.0471,0.0129,0.019,0.0076,0.01,0.0616
